id,date,mean_activity,mean_circumplex.arousal,mean_circumplex.valence,mean_mood,std_activity,std_circumplex.arousal,std_circumplex.valence,std_mood,sum_appCat.builtin,sum_appCat.communication,sum_appCat.entertainment,sum_appCat.finance,sum_appCat.game,sum_appCat.office,sum_appCat.other,sum_appCat.social,sum_appCat.travel,sum_appCat.unknown,sum_appCat.utilities,sum_appCat.weather,sum_call,sum_screen,sum_sms,interpolate_mood_bool,interpolate_arousal_bool,interpolate_valence_bool,interpolate_activity_bool,shifted_target_mood_bool,target_mood,Mon,Tue,Wed,Thu,Fri,Sat,Sun
AS14.01,2014-03-30,0.02408963585434177,-0.3815784406440542,0.09270170556142926,0.4913883085788726,0.04629584472457736,0.5489214893300285,0.7447376580121853,0.5590810810744609,-0.3540592898954264,-0.6169133228156343,-0.08604422062718964,0.0,0.0,0.0,-0.25989684535221796,-0.6491474931543061,0.0,0.0,-0.2888051527637975,0.0,0.0,-0.6710237572020912,0.0,0,0,0,0,0.0,0.3945526247817225,0,0,0,0,0,0,1
AS14.01,2014-03-31,0.07050548088338955,0.09380151379893915,-0.1307195918422263,0.3945526247817225,0.11213375287546493,0.9507599088859866,0.8158192294336838,0.5303908838713661,0.49471879827680537,1.1832190965469802,0.33830794749869814,-0.3802509046471603,-0.4823264753597626,0.0,0.23363466164257107,0.044630911957345906,-0.16610713488030962,-0.4131788098872304,0.5602100870935618,0.0,0.586431715605382,1.2439231364971821,0.0,0,0,0,0,0.0,-0.9611469483783784,1,0,0,0,0,0,0
AS14.01,2014-04-01,0.11879635005736876,0.28395349557613636,-1.0244047814568487,-0.9611469483783784,0.1884839887724025,0.7954628105960848,1.4894753160243708,0.9683568379715007,-0.04822065727450404,1.2516699133825606,-0.1469853783453501,3.001645947238667,-0.30254687845902783,-0.17387957502392656,-0.14019419041565573,1.8355294134303852,1.8267872187354643,0.0,1.6815347176836726,0.0,-0.8182768124726261,2.391865239487368,0.0,0,0,0,0,0.0,-0.4769685293926281,0,1,0,0,0,0,0
AS14.01,2014-04-02,0.10416766996025735,0.41072148342760134,-0.03142123744060162,-0.4769685293926281,0.10591113595679928,1.097842978660057,0.8599489746579733,0.5590810810744608,0.7231139634340062,2.3327694962771317,0.06876386001237184,0.998501731498937,0.0,-0.17477370867580508,0.9261404082076697,1.282284106306495,0.0,0.0,1.2240829898427523,0.0,0.02454830437417877,3.5081016931767746,0.0,0,0,0,0,0.0,-0.5738042131897781,0,0,1,0,0,0,0
AS14.01,2014-04-03,0.046981528263996625,-1.047110376864245,-1.0244047814568487,-0.5738042131897781,0.05884888766916113,0.4251927573101146,1.4894753160243708,0.5303908838713661,0.25676186340703794,4.288843310755769,0.12991013986329264,-0.14672910813272444,0.0,0.0,0.09499500458463139,0.9745230622384152,-0.39488116956681785,0.0,0.1355249992336769,0.0,0.02454830437417877,3.085680399337479,0.0,0,0,0,0,0.0,-0.7674755807840783,0,0,0,1,0,0,0
AS14.01,2014-04-04,0.12774264920919323,0.2839534955761365,-0.42861465504710045,-0.7674755807840783,0.16424102131346552,0.7954628105960848,0.8158192294336838,0.43306234323620496,0.149593195297888,0.9818537874559882,0.08721020037987887,0.0,0.0,0.0,0.0008782308799799575,0.08217702132400877,-0.2011126993208651,0.0,0.10247267916826251,0.0,-0.5373351068570245,1.3670004852960917,-0.6219219787581582,0,0,0,0,0.0,-0.1864614780011779,0,0,0,0,1,0,0
AS14.01,2014-04-05,0.16507835974510623,-0.28650244975545547,-0.1307195918422263,-0.1864614780011779,0.19471069699629295,0.5207526488684113,0.8158192294336838,0.8101854577516893,4.543508914782904,0.10779791033249193,-0.594223839125659,0.0,0.0,0.0,-0.24180966181230892,-0.5354331196998982,-0.1597521071911014,0.0,0.060330538236246296,0.0,-0.25639340124142285,-0.4034628912335394,0.0,0,0,0,0,0.0,-0.4769685293926281,0,0,0,0,0,1,0
AS14.01,2014-04-06,0.016931181676717783,-0.6192684178655509,-0.2796671234446634,-0.4769685293926281,0.03348486943623452,0.4753799544429933,0.8599489746579733,0.5590810810744608,0.9343917949522104,-0.13226703499736617,-0.5362218931924834,-0.347718479065673,-0.4204003788161216,0.0,-0.14544530821756482,-0.38229874326161833,0.0,0.0,-0.2543807025961388,0.0,-0.8182768124726261,0.1230791672180912,0.0,0,0,0,0,0.0,-0.4769685293926281,0,0,0,0,0,0,1
AS14.01,2014-04-07,0.05312788613158284,-0.5400384254583853,-0.652035952450756,-0.4769685293926281,0.10038159114258235,0.5489214893300285,0.7447376580121853,0.5590810810744608,-0.16741217166450933,1.9019683594992498,0.8098764049239521,0.0,0.0,-0.20917652072244064,0.3881139223503273,-0.024658535364704942,-0.3375619945391542,0.0,0.4362812007927652,0.0,-0.8182768124726261,1.4612155869848262,0.0,0,0,0,0,0.0,-0.38013284559547805,1,0,0,0,0,0,0
AS14.01,2014-04-08,0.07286979330408352,-0.28650244975545547,-0.5279130094487252,-0.38013284559547805,0.09589366044363555,0.5207526488684113,1.7198979493159468,0.8661246864724101,-0.21244176301848183,2.7148135079700664,-0.030375015683414542,-0.5279519889001516,0.0,0.0,-0.3197418308907866,0.535455615421594,0.0,0.0,-0.2981243833951277,0.0,-0.8182768124726261,1.3347377712663855,0.0,0,0,0,0,0.0,0.39455262478172254,0,1,0,0,0,0,0
AS14.01,2014-04-09,0.13347695850752567,-0.6668064133098502,0.4650705345675219,0.39455262478172254,0.14965771281959186,0.4251927573101145,0.0,0.5303908838713661,0.04315899144231078,2.366749833617713,0.5537369441593559,0.0,0.0,0.0,0.4317565458595272,0.7321624801114608,0.0,0.0,2.682929983154292,0.0,0.02454830437417877,2.4297463603569858,0.0,0,0,0,0,0.0,0.3945526247817225,0,0,1,0,0,0,0
AS14.01,2014-04-10,0.06587026121969415,-0.28650244975545547,0.1671754713626478,0.3945526247817225,0.1271788609430502,1.0840330832812974,0.6661136114876949,0.86612468647241,-0.2663637348031598,-0.12387350339039155,-0.35712620083847046,0.0,-0.5314099828795736,-0.20632204475356997,-0.1738596901012284,-0.1205562222507827,0.0,0.0,0.5418356634846454,0.0,0.8673734212209836,-0.15760264234627963,0.0,0,0,0,0,0.0,0.007209889593122232,0,0,0,1,0,0,0
AS14.01,2014-04-11,0.07998620207306051,-1.0471103768642447,0.1671754713626478,0.007209889593122232,0.1263067610113697,0.4251927573101145,0.6661136114876949,0.684731686738011,0.6177082057393731,0.24877632072611333,0.39986970432260766,-0.027501406827618115,0.0,0.0,-0.3171035881304071,-0.42390128116435766,-0.3737831460026454,0.0,0.47453203269665034,0.0,0.0,0.9644965530332069,0.0,0,0,0,0,0.0,0.2492990990859974,0,0,0,0,1,0,0
AS14.01,2014-04-12,0.07224906147031818,-0.619268417865551,0.09270170556142926,0.2492990990859974,0.09889281157774367,1.1963466499637172,0.7447376580121853,0.9271310866551268,-0.3981340123177746,1.5763937761672435,0.5099365662953432,0.0,0.0,0.0,-0.17688098541623987,-0.5983649761279324,-0.4144461332085937,0.0,1.0707550257676894,0.0,0.0,1.2251123786486535,0.0,0,0,0,0,0.0,0.9755667275646229,0,0,0,0,0,1,0
AS14.01,2014-04-13,0.014021328954370723,-1.0946483723085443,0.4650705345675219,0.9755667275646229,0.026287081567161575,0.4753799544429934,0.0,0.0,-0.3347238480498502,-0.6637913659253715,-0.5036859646956364,-0.10547775215734777,0.0,0.0,-0.2788947299988349,-0.7190552728800188,0.0,0.0,0.0,0.0,0.0,-0.8722632487635714,0.0,0,0,0,0,0.0,0.2008812571874224,0,0,0,0,0,0,1
AS14.01,2014-04-14,0.08604248688367731,-1.047110376864245,-0.1307195918422263,0.2008812571874224,0.11562499596046114,0.7954628105960849,0.8158192294336838,0.8101854577516893,-0.15102308909082862,1.5320654501001973,2.6443966646797756,-0.059346198541899785,0.0,0.0,-0.07955012173331825,0.7965850530304963,-0.38092628624051533,0.0,3.81337906250002,0.0,-0.8182768124726261,2.5797428934303133,-0.6219219787581582,0,0,0,0,0.0,-0.5738042131897783,1,0,0,0,0,0,0
AS14.01,2014-04-15,0.0886514248113766,0.09380151379893917,0.1671754713626478,-0.5738042131897783,0.09445807161835759,0.6722887788535852,0.6661136114876949,1.2991870297086152,0.032354911088907326,1.4252963545124795,-0.13994477044665488,-0.5685958236918804,0.0,0.0,-0.16752790747631774,1.7626160553147163,-0.40980657311647234,0.0,0.8608624049856027,0.0,1.1483151268365852,1.711672811501521,-0.6219219787581582,0,0,0,0,0.0,0.20088125718742234,0,1,0,0,0,0,0
AS14.01,2014-04-16,0.11766814393492998,0.8068714454634291,-0.2796671234446634,0.20088125718742234,0.14506697982717923,0.4753799544429933,1.0532180963708082,0.43306234323620507,-0.15876472165496366,1.0053916115648442,-0.3827125705465718,0.0,0.0,0.0,-0.3441658705993763,0.18285234958371135,0.0,0.0,0.4542833745947635,0.0,0.0,1.3520382131876385,-0.6219219787581582,0,0,0,0,0.0,-0.38013284559547805,0,0,1,0,0,0,0
AS14.01,2014-04-17,0.05749046317690671,-0.2865024497554556,-0.1307195918422263,-0.38013284559547805,0.0779439057318244,1.2755782719303437,0.8158192294336838,0.5303908838713661,-0.33883501661436427,3.886035687696655,-0.5879304618534472,0.0,0.0,0.0,-0.31124110830421786,0.4601964784332899,0.0,0.0,-0.2583585813468088,0.0,-0.5373351068570245,1.863987083157398,0.0,0,0,0,0,0.0,-0.18646147800117793,0,0,0,1,0,0,0
AS14.01,2014-04-18,0.09120814793791394,-0.6668064133098504,0.1671754713626478,-0.18646147800117793,0.14008888796652325,0.795462810596085,0.6661136114876949,0.43306234323620507,0.10049265759809653,0.8989639450090503,-0.22898870689445694,0.1398673412388477,0.0,0.0,-0.3263957835450898,0.12674944440494726,-0.3325116690727304,0.0,-0.0971354585761836,0.0,-0.8182768124726261,1.5986770637555525,0.0,0,0,0,0,0.0,0.7818953599703228,0,0,0,0,1,0,0
AS14.01,2014-04-19,0.10770760749048945,-0.09635046797825815,0.46507053456752184,0.7818953599703228,0.11395347653958442,0.4251927573101145,0.0,0.433062343236205,-0.10296178887894931,0.40501840155282276,-0.20334687048719088,0.053559276819092304,-0.5039629030814472,0.0,-0.3677629226734624,0.22166084386616897,-0.24198176542646344,0.0,0.9645729325874014,0.0,-0.25639340124142285,2.0722849641812555,-0.19288933551709797,0,0,0,0,0.0,0.24929909908599737,0,0,0,0,0,1,0
AS14.01,2014-04-20,0.06791102079510736,-0.1438884634225575,0.09270170556142926,0.24929909908599737,0.11576977652129392,0.9102833097353896,0.7447376580121853,0.4841784189857503,-0.2628382409840357,0.5080916704715979,-0.4387914964851205,0.0,0.0,0.0,-0.3608629031463162,-0.3131872370981762,0.0,0.0,-0.02617858549703999,0.0,0.0,-0.02255267989793299,0.0,0,0,0,0,0.0,0.5882239923760226,0,0,0,0,0,0,1
AS14.01,2014-04-21,0.10204105896824717,-0.14388846342255748,0.46507053456752184,0.5882239923760226,0.16298217795044037,0.4753799544429933,0.0,0.5303908838713661,0.6736380183597268,-0.2349943931188827,-0.5950029892676996,-0.43358592372585986,0.0,0.0,-0.3003685040051926,-0.5119979016809776,-0.3263794293831438,0.0,0.4712813396153083,0.0,-0.5373351068570245,-0.4223566713323024,0.0,0,0,0,0,0.0,0.3945526247817225,1,0,0,0,0,0,0
AS14.01,2014-04-22,0.09510751792398697,0.2839534955761364,0.46507053456752184,0.3945526247817225,0.10442313177907495,0.7954628105960848,0.0,0.5303908838713661,0.29408285019759195,3.562613574025332,-0.05805551492035847,-0.3989572162579396,0.0,0.0,-0.2874030629010586,0.009530312496167488,0.0,0.0,1.3642610130641313,0.0,-0.5373351068570245,2.210055300226764,0.0,0,0,0,0,0.0,0.5882239923760226,0,1,0,0,0,0,0
AS14.01,2014-04-23,0.04452948611747007,0.28395349557613647,0.46507053456752184,0.5882239923760226,0.06736831146540165,0.7954628105960848,0.0,0.5303908838713661,0.09394036006968673,2.803151547332126,-0.29622585823856323,-0.5351621304203663,0.0,0.0,-0.3400715207770182,-0.3929573661722775,0.0,0.0,1.2836646013802628,0.0,-0.8182768124726261,1.590553366340632,0.0,0,0,0,0,0.0,0.5882239923760226,0,0,1,0,0,0,0
AS14.01,2014-04-24,0.050593654487165914,-0.28650244975545547,0.46507053456752184,0.5882239923760226,0.08578895343446483,0.5207526488684113,0.0,0.5303908838713661,-0.2797178384198522,2.4783160478472706,1.5880642520611916,0.7458797360128954,0.0,0.0,-0.3666188385533363,0.7790491880546615,-0.35018154229272436,0.0,1.9761401404563599,0.0,-0.8182768124726261,3.5479377068386015,0.0,0,0,0,0,0.0,0.2008812571874224,0,0,0,1,0,0,0
AS14.01,2014-04-25,0.10764863425829636,-0.09635046797825815,0.1671754713626478,0.2008812571874224,0.12707638922579267,0.4251927573101145,0.6661136114876949,0.8101854577516893,-0.2483137689062875,1.8354715923499483,-0.3356443668685607,-0.5150004383916178,0.0,0.0,-0.27297644119117603,0.2593534003810674,-0.33328864222141097,0.0,1.0516317740588106,0.0,-0.5373351068570245,1.6058100872621988,-0.6219219787581582,0,0,0,0,0.0,0.5882239923760226,0,0,0,0,1,0,0
AS14.01,2014-04-26,0.21424877162423497,-0.09635046797825816,0.46507053456752184,0.5882239923760226,0.31618042884370523,1.0415052977368227,0.0,0.5303908838713661,-0.21562520447374295,-0.056571240780336894,-0.5684857209009748,-0.4736355894478674,0.0,0.0,-0.33041403021089844,0.5059961181184401,0.23406467004014025,-0.49493121870335466,0.9122069074235215,0.0,-0.25639340124142285,2.0249853434860317,0.6651759509650225,0,0,0,0,0.0,0.4913883085788726,0,0,0,0,0,1,0
AS14.01,2014-04-27,0.031061674381714276,0.09380151379893915,0.4650705345675219,0.4913883085788726,0.05015155860511254,0.9507599088859866,0.0,0.5590810810744608,-0.05728602594658976,-0.06707079466178667,0.1560689677684339,0.0,0.0,0.0,2.232940687352041,-0.7227463708957655,0.0,0.0,-0.19339666155349547,0.0,0.0,-0.07514571602653311,0.0,0,0,0,0,0.0,0.5882239923760226,0,0,0,0,0,0,1
AS14.01,2014-04-28,0.019141134504210868,-0.6668064133098502,0.1671754713626478,0.5882239923760226,0.030254568315608694,0.4251927573101145,0.6661136114876949,0.5303908838713661,-0.05989327594379538,0.7424244379373474,0.17606680590031323,2.450383895619509,0.0,0.0,-0.26349652465700496,0.5351574721233935,0.0,0.0,1.1910912685831152,0.0,-0.5373351068570245,1.0220167179773916,0.0,0,0,0,0,0.0,0.007209889593122254,1,0,0,0,0,0,0
AS14.01,2014-04-29,0.10275824852950448,-0.1438884634225575,0.4650705345675219,0.007209889593122254,0.14015636353203492,0.9102833097353898,0.0,0.9683568379715006,1.2361346284742987,0.45169965442101023,0.19351003624613342,0.0,-0.20601542535563652,0.0,-0.3449573434274901,-0.5211768310042662,-0.3629946371209659,0.0,1.3219976745205604,0.0,0.0,0.3914926236570644,0.0,0,0,0,0,0.0,0.7818953599703228,0,1,0,0,0,0,0
AS14.01,2014-04-30,0.15385257948892647,-0.28650244975545547,0.09270170556142926,0.7818953599703228,0.18048050733220544,0.850385514620229,0.7447376580121853,0.43306234323620507,-0.163758816971322,0.6971789797093696,-0.29644458541074126,6.493537513649547,0.0,0.0,0.023663515950872398,0.5670824255386009,-0.04160066886673985,0.0,0.9500119052563307,0.0,-0.8182768124726261,1.4077364074080958,0.0,0,0,0,0,0.0,0.9755667275646228,0,0,1,0,0,0,0
AS14.01,2014-05-01,0.04056666870788113,-0.28650244975545547,0.46507053456752184,0.9755667275646228,0.03940109743865602,0.850385514620229,0.0,0.0,0.11015089523355025,2.316592768015237,-0.45079375760532664,3.518553009725395,0.0,-0.20402317884105797,-0.33491680030673837,0.5957750436891655,0.0,0.0,-0.20625659383667333,0.0,0.8673734212209836,1.5521435699915456,0.6651759509650225,0,0,0,0,0.0,0.5882239923760226,0,0,0,1,0,0,0
AS14.01,2014-05-02,0.07103849828837232,-0.09635046797825819,0.4650705345675219,0.5882239923760226,0.10791565374838351,0.7954628105960848,0.0,0.5303908838713661,-0.24490174752527102,1.7203770065017134,-0.47016000794577345,6.48602694956599,0.0,0.0,-0.3653250848919964,-0.34075919337962546,0.0,0.0,-0.40659624573657455,0.0,0.0,1.723450990272875,0.0,0,0,0,0,0.0,0.9755667275646228,0,0,0,0,1,0,0
AS14.01,2014-05-03,0.16071509669777367,-0.09635046797825816,0.46507053456752184,0.9755667275646228,0.20264824268160714,0.7954628105960848,0.0,0.0,-0.04201858735765952,0.7862125075648594,0.8110621364362853,1.3225308322629572,0.0,0.0,-0.34471127655464706,-0.6202737844440952,-0.22145602853631913,-0.4106394878782527,0.08911064249435796,0.0,0.0,0.5114568566525887,-0.6219219787581582,0,0,0,0,0.0,0.9755667275646229,0,0,0,0,0,1,0
AS14.01,2014-05-04,0.0381084354645813,-0.38157844064405416,0.4650705345675219,0.9755667275646229,0.08927919984348545,0.5489214893300285,0.0,0.0,0.0038259126872744655,0.49324398934828567,0.01829125685543766,0.0,0.0,0.0,-0.3575067539424873,-0.4733033107360365,0.0,0.0,0.6745643620815378,0.0,0.0,0.2559709836034167,0.0,0,0,0,0,1.0,0.9755667275646229,0,0,0,0,0,0,1
AS14.02,2014-03-17,0.12134656708960122,0.5691814682419325,-0.27966712344466343,-0.23487931989975297,0.07934055297842048,1.2274257644523692,1.4894753160243708,1.2184889668245222,-0.08539416259651025,0.730168439477593,0.6798404847104128,0.0,0.0,0.0,-0.18456486745584505,-0.683085963632711,0.0,0.0,0.0,0.0,0.02454830437417877,0.8832944230886106,0.0,0,0,0,0,0.0,1.169238095158923,1,0,0,0,0,0,0
AS14.02,2014-03-18,0.21636521992303795,0.6642574591305311,0.1671754713626478,1.169238095158923,0.19841978003626437,0.5207526488684113,0.6661136114876949,0.43306234323620496,0.3643013607519604,0.4918057501088005,-0.5876442327549273,0.0,0.0,0.0,-0.22255809997719392,-0.6256954783298531,0.0,0.0,0.0,0.0,3.1149070661457965,-0.33134523527322896,-0.6219219787581582,0,0,0,0,0.0,-0.1864614780011779,0,1,0,0,0,0,0
AS14.02,2014-03-19,0.389000115164166,0.47410547735333386,-0.42861465504710045,-0.1864614780011779,0.2721898831797908,0.850385514620229,1.3322272229753898,1.2625828454396477,0.08521508170201565,0.18259409201672122,-0.5315517017769609,0.0,0.0,0.0,-0.1799048175031363,-0.7120672768783638,0.36828330041221696,0.0,0.0,0.0,0.3054900099897804,0.8042278551456266,-0.6219219787581582,0,0,0,0,0.0,0.2492990990859974,0,0,1,0,0,0,0
AS14.02,2014-03-20,0.18424106538519025,-0.3815784406440543,0.09270170556142926,0.2492990990859974,0.14921438207700177,1.2274257644523694,0.7447376580121853,0.4841784189857503,0.07275011802542129,-0.39683093938394004,-0.5566472435245288,0.0,0.0,0.0,-0.22728917954268207,-0.6680895656933072,0.0,0.0,0.0,0.0,1.7101985380677884,-0.395400922465161,-0.6219219787581582,0,0,0,0,0.0,0.4913883085788726,0,0,0,1,0,0,0
AS14.02,2014-03-21,0.39448298476689997,-0.6192684178655509,0.09270170556142926,0.4913883085788726,0.29150783093658106,0.4753799544429933,0.7447376580121853,0.9683568379715006,0.31293202830983785,0.1327287485942653,-0.3936881744614832,0.0,0.0,0.0,-0.3513703027527202,-0.3556684578903299,0.19441258338247502,0.0,0.0,0.0,1.7101985380677884,1.0670495750931726,-0.6219219787581582,0,0,0,0,0.0,-0.4769685293926281,0,0,0,0,1,0,0
AS14.02,2014-03-22,0.3250532998210702,-0.8569583950870476,-1.769142439469034,-0.4769685293926281,0.2793264930644426,0.7762922148885646,1.4894753160243708,0.9683568379715007,0.0298107740039631,-0.5059818895308711,-0.28730356873424123,0.0,0.0,0.0,-0.3380268826377241,-0.700480630462039,0.665499201007501,0.0,0.0,0.0,5.924324122301813,0.046149022675833797,-0.6219219787581582,0,0,0,0,0.0,-0.7190577388855033,0,0,0,0,0,1,0
AS14.02,2014-03-23,0.2763345239537529,-0.8569583950870475,-1.0244047814568487,-0.7190577388855033,0.23771300849579236,0.0,1.719897949315947,0.48417841898575037,-0.17278494445443648,-0.34777190628866184,-0.43110517248482805,0.0,0.0,0.0,-0.29068818249210804,-0.6468856983093326,1.3374445169664397,0.0,0.0,0.0,1.1483151268365852,-0.30620715618524147,-0.6219219787581582,0,0,0,0,0.0,-0.5738042131897783,0,0,0,0,0,0,1
AS14.02,2014-03-24,0.14883299583483328,0.28395349557613647,-1.322299844661723,-0.5738042131897783,0.14417521205324615,1.0415052977368227,1.6316384588673676,1.1040966693818128,-0.1584645265593363,0.10334629505469951,-0.3557986629537444,0.0,0.0,0.0,-0.24009734078994727,-0.6149680934965456,0.0,0.0,0.0,0.0,0.3054900099897804,-0.7285271460420208,0.0,0,0,0,0,0.0,0.7334775180717478,1,0,0,0,0,0,0
AS14.02,2014-03-25,0.23329143263423158,-1.0946483723085443,0.09270170556142926,0.7334775180717478,0.21074906353753678,0.4753799544429933,0.7447376580121853,0.48417841898575037,0.4304914362485625,0.02556770225629772,-0.3936960235226858,0.0,0.0,0.0,-0.31983569145053087,-0.6592455226803211,0.0,0.0,0.0,0.0,0.8673734212209836,-0.30447767125641795,0.0,0,0,0,0,0.0,0.20088125718742234,0,1,0,0,0,0,0
AS14.02,2014-03-26,0.3124376016046793,-1.047110376864245,-0.42861465504710045,0.20088125718742234,0.22297721979427626,0.4251927573101145,1.9983408344630849,1.2625828454396477,0.13027737404679748,-0.05796058803434332,-0.23275520973019162,0.0,0.0,0.0,-0.3412079945814893,0.08274076410969015,0.0,0.0,0.0,0.0,0.3054900099897804,0.04526029795329275,0.0,0,0,0,0,0.0,0.2492990990859974,0,0,1,0,0,0,0
AS14.02,2014-03-27,0.22588211110262416,0.09380151379893914,-0.2796671234446634,0.2492990990859974,0.18975067497910622,1.3445775577071704,1.9229043645164723,0.9271310866551268,0.2936011646029742,0.131257099831371,-0.37737416238733806,0.0,0.0,0.0,1.4089185391820274,-0.5831224000074442,0.0,0.0,-0.16385474373703993,0.0,0.02454830437417877,0.04405389530684159,0.0,0,0,0,0,0.0,-0.1864614780011779,0,0,0,1,0,0,0
AS14.02,2014-03-28,0.37228130729560155,-0.4766544315326528,-0.13071959184222637,-0.1864614780011779,0.28858701330561265,0.8503855146202289,1.33222722297539,1.262582845439648,-0.2067377291916589,-0.6445075519863337,-0.2638981914989576,0.0,0.0,0.0,-0.12883198914282928,0.577767293457905,0.0,0.0,0.0,0.0,0.8673734212209836,-0.5841666564915031,-0.19288933551709797,0,0,0,0,0.0,0.24929909908599737,0,0,0,0,1,0,0
